Closing Date,Chevron Corporation (NYSE:CVX),Exxon Mobil Corporation (NYSE:XOM),Microsoft Corporation (NasdaqGS:MSFT),Apple Inc. (NasdaqGS:AAPL),Bank of America Corporation (NYSE:BAC),JPMorgan Chase & Co. (NYSE:JPM),Walmart Inc. (NYSE:WMT),Target Corporation (NYSE:TGT),The Coca-Cola Company (NYSE:KO),"PepsiCo, Inc. (NasdaqGS:PEP)",Johnson & Johnson (NYSE:JNJ),Abbott Laboratories (NYSE:ABT),The Procter & Gamble Company (NYSE:PG),Unilever PLC (LSE:ULVR),The Boeing Company (NYSE:BA),Airbus SE (ENXTPA:AIR),Caterpillar Inc. (NYSE:CAT),Deere & Company (NYSE:DE),Wells Fargo & Company (NYSE:WFC),Citigroup Inc. (NYSE:C),"Meta Platforms, Inc. (NasdaqGS:META)",Alphabet Inc. (NasdaqGS:GOOGL)
2020-04-15,82.49,40.48,171.88,71.11,22.19,90.79,128.76,106.24,47.61,135.03,147.66,90.94,121.22,41.36,145.98,54.8,111.53,135.31,28.44,42.86,176.97,62.87
2020-04-16,79.99,39.15,177.04,71.67,21.42,87.33,132.33,109.30,47.10,135.64,149.67,96.00,121.50,41.3,134.24,53.2,113.22,129.95,26.89,40.52,176.25,62.87
2020-04-17,87.17,43.22,178.60,70.70,23.28,95.18,132.12,113.42,48.06,137.55,152.02,96.01,124.69,41.15,154.00,56.8,116.30,138.46,28.38,45.45,179.24,63.95
2020-04-20,83.57,41.18,175.06,69.23,22.50,91.71,129.85,108.98,46.53,134.55,151.67,98.00,120.60,43.03,143.61,55.62,114.60,137.30,27.68,44.01,178.24,63.06
2020-04-21,81.64,40.96,167.82,67.09,21.64,89.05,129.21,106.90,45.38,130.94,149.68,94.05,119.68,42,136.33,51.96,109.85,134.06,26.84,41.57,170.80,60.61
2020-04-22,84.44,42.13,173.52,69.03,21.80,89.34,131.59,106.84,45.68,132.62,152.99,95.48,119.40,42.43,134.97,53.53,110.64,136.21,26.80,42.24,182.28,62.92
2020-04-23,86.80,43.45,171.42,68.76,21.87,89.39,128.53,103.86,45.07,130.26,155.51,93.94,119.40,41.67,137.74,54.25,112.91,137.11,26.53,42.46,185.13,63.56
2020-04-24,87.01,43.73,174.55,70.74,22.18,90.71,129.44,107.82,45.43,134.36,154.86,94.06,118.78,40.92,128.98,52.34,114.04,138.63,26.92,43.10,190.07,63.83
2020-04-27,89.71,43.94,174.05,70.79,23.47,94.62,128.30,109.88,46.78,134.46,154.29,94.95,117.45,41.02,128.68,51.07,115.20,139.70,28.41,46.56,187.50,63.54
2020-04-28,89.91,44.97,169.81,69.65,23.89,95.29,128.00,112.00,46.74,136.32,151.39,91.46,116.89,40.71,131.30,52.88,115.46,141.56,28.87,47.21,182.91,61.63
2020-04-29,94.62,47.46,177.43,71.93,24.78,97.86,123.60,112.10,47.12,133.36,150.24,92.28,117.08,41.04,139.00,58.39,120.06,147.10,30.00,50.26,194.19,67.11
2020-04-30,92.00,46.47,179.21,73.45,24.05,95.76,121.55,109.74,45.89,132.29,150.04,92.09,117.87,41.02,141.02,57.88,116.38,145.06,29.05,48.56,204.71,67.34
2020-05-01,89.44,43.14,174.57,72.27,23.08,93.25,122.92,108.23,45.60,130.14,148.29,89.85,116.82,40.99,133.37,57.88,110.88,138.19,27.59,45.52,202.27,65.87
2020-05-04,91.44,44.88,178.84,73.29,22.93,92.14,123.70,111.71,45.14,130.92,148.27,89.83,115.77,40.54,131.46,55,107.72,132.94,27.35,45.12,205.26,66.15
2020-05-05,92.89,44.83,180.76,74.39,22.66,92.00,124.73,111.76,45.40,131.67,149.50,93.03,116.01,40.28,125.40,56.44,108.91,135.15,26.32,43.95,207.07,67.45
2020-05-06,90.05,43.99,182.54,75.16,22.35,90.27,123.30,113.58,44.75,130.78,148.08,91.08,113.10,40.18,121.86,53.7,107.67,132.13,25.61,42.95,208.47,67.27
2020-05-07,92.64,44.24,183.60,75.94,22.84,91.21,121.89,113.36,44.60,131.55,147.59,93.99,112.17,40.83,128.65,55.75,107.29,136.00,25.23,44.64,211.26,68.46
2020-05-08,95.47,46.18,184.68,77.53,23.57,92.70,122.94,115.83,46.11,134.23,148.70,93.70,115.95,40.83,133.44,56.07,112.11,137.00,25.43,46.32,212.35,69.22
2020-05-11,93.37,45.74,186.74,78.75,22.58,89.97,123.67,120.18,45.54,134.38,149.11,96.07,115.31,41.73,128.91,54.5,108.61,134.89,24.78,44.07,213.18,70.18
2020-05-12,91.10,44.12,182.51,77.85,21.87,87.03,123.78,119.39,44.82,132.94,147.14,93.80,114.55,42.29,125.22,51.22,105.00,130.05,24.04,42.35,210.10,68.76
2020-05-13,88.70,41.93,179.75,76.91,20.87,84.03,123.71,119.14,43.94,132.96,147.13,92.16,113.92,42.14,121.50,49.6,104.48,125.82,22.53,40.60,205.10,67.42
2020-05-14,90.05,42.30,180.53,77.39,21.71,87.52,123.42,119.94,43.70,133.08,147.64,91.78,113.81,41.09,122.52,49.88,106.19,126.80,24.06,42.06,206.81,67.84
2020-05-15,89.16,42.00,183.16,76.93,21.44,85.90,125.94,120.94,43.26,135.95,150.44,89.89,114.61,41.31,120.00,49.31,107.92,126.01,23.36,41.92,210.88,68.65
2020-05-18,92.55,45.34,184.91,78.74,22.93,90.45,127.66,125.20,44.97,135.52,150.52,90.27,116.21,42.3,135.44,55.34,115.02,137.90,25.41,45.67,213.19,69.26
2020-05-19,89.62,43.94,183.63,78.29,22.21,88.67,124.95,123.17,44.54,131.73,149.02,88.22,112.44,41.19,130.44,54.23,112.08,136.15,23.95,44.43,216.88,68.72
2020-05-20,93.00,45.37,185.66,79.81,22.91,91.33,125.45,119.63,45.89,131.26,147.68,90.09,113.28,41.67,133.32,55.05,115.69,142.31,24.52,45.47,229.97,70.46
2020-05-21,92.04,44.56,183.43,79.21,22.90,90.17,124.99,118.68,45.17,130.21,146.71,90.39,111.62,41.24,139.00,54.65,114.06,142.81,24.46,45.00,231.39,70.34
2020-05-22,90.28,44.60,183.51,79.72,22.66,89.47,124.33,117.49,45.03,130.48,144.37,91.47,112.60,41.15,137.53,54.04,112.47,140.71,24.17,44.10,234.91,70.66
2020-05-26,93.30,45.91,181.57,79.18,24.28,95.82,123.86,115.12,46.09,129.75,144.56,89.48,112.03,41.22,144.73,62.81,117.41,148.03,26.26,48.17,232.20,71.07
2020-05-27,93.90,46.24,181.81,79.53,25.98,101.37,122.48,117.41,46.73,130.81,144.89,90.76,113.89,42,149.52,61.13,122.42,153.36,27.95,52.26,229.14,71.01
2020-05-28,90.87,45.04,181.40,79.56,24.86,99.86,123.69,118.43,47.09,132.29,146.97,92.10,116.06,43.3,149.82,60.12,120.74,153.16,27.22,49.16,225.46,70.91
2020-05-29,91.70,45.47,183.25,79.49,24.12,97.31,124.06,122.33,46.68,131.55,148.75,94.92,115.92,43.32,145.85,56.7,120.13,152.12,26.47,47.91,225.09,71.68
2020-06-01,92.79,46.28,182.83,80.46,24.61,98.60,123.96,119.49,46.99,132.99,147.19,93.01,117.25,43.16,151.39,59.44,120.50,149.14,27.09,49.45,231.91,71.74
2020-06-02,94.69,47.31,184.91,80.84,24.84,98.93,123.94,118.85,46.90,132.63,148.25,92.62,118.06,43.08,153.31,63.7,123.32,152.95,27.40,50.84,232.72,72.12
2020-06-03,97.18,49.24,185.36,81.28,25.99,104.27,123.47,121.73,47.90,132.82,148.65,91.40,118.53,43.99,173.16,68.41,127.09,158.35,28.83,53.34,230.16,71.96
2020-06-04,96.28,49.10,182.92,80.58,26.78,106.44,122.11,119.96,47.92,130.57,146.73,88.25,116.05,44,184.30,71.98,128.96,161.14,30.22,55.65,226.29,70.72
2020-06-05,100.81,53.08,187.20,82.88,28.11,111.23,121.56,121.53,49.09,132.44,147.30,89.86,118.33,44.09,205.43,80.98,135.12,166.72,31.67,58.86,230.77,72.00
2020-06-08,103.24,54.74,188.36,83.37,28.54,113.45,121.24,122.37,49.85,132.21,146.77,92.56,119.05,43.94,230.50,81.91,137.72,168.81,33.32,61.24,231.40,72.40
2020-06-09,101.53,53.52,189.80,86.00,28.22,110.54,121.35,120.72,49.00,132.97,145.96,90.27,118.34,43.34,216.74,75.67,134.19,164.81,32.63,59.50,238.67,72.60
2020-06-10,97.58,50.65,196.84,88.21,26.60,106.06,121.16,120.00,48.62,134.13,147.80,92.16,119.23,43.78,203.41,74.96,132.44,161.00,29.71,55.86,236.73,73.24
2020-06-11,89.37,46.18,186.27,83.98,23.93,97.21,120.09,118.01,45.54,127.84,140.87,87.78,116.26,43.36,170.00,67.06,121.55,151.09,26.79,48.39,224.43,70.10
2020-06-12,92.39,47.17,187.74,84.70,24.78,99.87,117.74,116.90,45.60,129.00,142.15,89.02,115.62,43.04,189.51,66.95,123.15,154.97,27.97,52.25,228.58,70.65
2020-06-15,91.23,47.14,188.94,85.75,25.15,101.25,118.08,118.15,46.30,130.48,141.25,89.55,116.69,42.9,190.94,68,123.61,155.47,28.21,52.98,232.50,71.04
2020-06-16,94.03,48.20,193.57,88.02,25.80,102.06,119.65,119.21,46.77,131.67,144.46,89.74,118.13,44.18,197.77,69.83,130.11,158.30,28.52,54.45,235.65,72.32
2020-06-17,91.54,46.63,194.24,87.90,25.00,99.48,119.03,118.27,46.58,131.76,144.02,90.90,117.93,45.02,192.54,69.75,128.23,155.51,27.45,53.00,235.53,72.63
2020-06-18,91.94,46.92,196.32,87.93,25.04,98.94,117.99,117.30,46.99,132.78,143.41,90.28,119.28,45.07,192.29,67.82,127.59,154.87,27.55,53.04,235.94,71.71
2020-06-19,90.63,45.98,195.15,87.43,25.25,97.81,119.85,120.56,46.02,131.28,143.83,90.68,118.92,46.32,187.02,68.86,127.46,154.87,27.60,52.92,238.79,71.23
2020-06-22,91.59,46.42,200.57,89.72,24.62,96.75,121.68,122.43,45.74,131.05,143.39,90.34,117.75,45.4,188.52,67.26,125.79,154.56,27.35,52.06,239.22,72.53
2020-06-23,91.44,46.70,201.91,91.63,24.79,97.93,121.07,121.50,45.64,131.36,142.86,91.30,117.73,45.42,187.88,66.76,126.25,153.96,27.23,52.95,242.24,73.20
2020-06-24,87.64,44.50,197.84,90.02,23.81,94.66,120.30,119.72,44.65,129.56,139.82,87.30,116.42,44.8,176.69,62.97,122.06,150.49,26.12,50.81,234.02,71.64
2020-06-25,89.21,45.17,200.34,91.21,24.72,97.96,119.71,119.81,44.93,131.41,139.67,89.62,117.89,44.64,174.88,63.92,124.71,154.45,27.37,52.68,235.68,72.06
2020-06-26,86.46,43.62,196.33,88.41,23.15,92.59,118.32,117.02,43.57,128.93,137.81,88.71,115.23,45.19,170.01,61.88,122.39,149.04,25.34,49.58,216.08,68.13
2020-06-29,87.67,44.32,198.44,90.45,23.39,93.00,119.06,118.57,44.36,131.08,139.04,89.01,117.66,44.43,194.49,63.35,125.25,153.71,25.70,50.29,220.64,69.86
2020-06-30,89.23,44.72,203.51,91.20,23.75,94.06,119.78,119.93,44.68,132.26,140.63,91.43,119.57,43.55,183.30,63.52,126.50,157.15,25.60,51.10,227.07,70.90
2020-07-01,87.62,43.71,204.70,91.03,23.26,93.26,119.69,118.96,44.82,132.36,140.38,91.64,119.98,43.38,180.32,64.19,126.06,156.85,25.09,50.35,237.55,72.10
2020-07-02,88.31,44.08,206.26,91.03,23.29,92.66,119.21,119.12,44.88,132.85,140.97,92.23,120.88,44.21,180.81,66.41,127.72,157.90,25.34,50.55,233.42,73.50
2020-07-06,88.57,44.39,210.70,93.46,23.66,95.00,118.89,119.24,45.23,133.30,142.98,92.97,121.63,43.52,187.91,67.72,129.43,160.22,25.49,51.97,240.28,74.98
2020-07-07,86.31,43.24,208.25,93.17,23.01,92.32,126.95,118.06,45.21,133.57,142.85,92.46,122.22,42.62,178.88,67.3,127.20,158.70,24.46,50.32,240.86,74.50
2020-07-08,86.35,43.14,212.83,95.34,23.10,93.30,124.44,117.70,45.07,134.22,143.27,92.58,122.89,42.49,180.08,65.83,128.13,158.38,24.55,50.88,243.58,75.18
2020-07-09,82.74,41.36,214.32,95.68,22.77,91.28,127.75,117.90,43.91,132.71,142.49,93.67,122.48,42.15,173.28,63.22,125.73,157.65,24.04,49.45,244.50,75.93
2020-07-10,85.23,42.65,213.67,95.92,24.02,96.27,130.68,118.86,45.15,134.46,142.37,93.04,123.89,41.93,178.44,65.45,128.01,159.09,25.47,52.65,245.07,76.95
2020-07-13,85.40,42.66,207.07,95.48,24.19,97.65,129.52,118.73,45.25,134.91,145.21,93.09,124.05,42.83,175.65,67.85,130.57,163.83,25.41,52.20,239.00,75.61
2020-07-14,88.35,44.07,208.35,97.06,24.14,98.21,132.01,120.08,45.87,135.52,147.92,94.82,125.09,43.06,179.96,66.16,136.88,169.56,24.25,50.15,239.73,76.04
2020-07-15,88.89,44.63,208.04,97.73,24.60,99.73,132.00,121.67,46.40,133.69,148.26,96.73,124.50,43.48,187.94,69.22,138.36,172.39,25.35,51.84,240.28,75.84
2020-07-16,88.36,44.28,203.92,96.52,23.93,100.01,132.20,121.95,46.15,133.88,149.25,96.40,124.76,43.11,178.70,67,138.56,173.42,25.46,51.46,240.93,75.75
2020-07-17,87.19,43.52,202.88,96.33,23.22,98.16,131.74,121.67,46.82,134.66,149.35,99.25,125.63,43.76,175.66,65.9,136.90,176.51,24.95,50.22,242.03,75.84
2020-07-20,85.27,42.50,211.60,98.36,23.58,97.30,131.47,119.82,46.12,133.11,149.60,99.08,125.24,43.39,174.42,65.71,134.63,173.81,24.57,50.14,245.42,78.19
2020-07-21,91.39,44.65,208.75,97.00,24.42,99.41,132.33,120.20,47.20,134.43,149.74,98.19,125.07,43.51,178.63,68.05,135.87,175.65,26.20,51.73,241.75,77.80
2020-07-22,91.04,43.61,211.75,97.27,24.31,98.69,132.66,123.14,48.48,136.01,150.01,100.19,126.14,43.3,179.79,67.11,136.98,175.49,26.26,51.66,239.87,78.24
2020-07-23,91.01,43.70,202.54,92.85,24.54,98.98,131.64,122.35,48.28,137.08,149.61,100.82,126.16,46.71,176.45,65.28,136.60,176.73,26.35,52.08,232.60,75.84
2020-07-24,90.13,43.43,201.30,92.62,24.35,98.28,131.24,123.71,48.49,136.06,148.12,98.95,125.96,46.78,173.76,63.93,137.58,175.35,26.26,51.67,230.71,75.41
2020-07-27,91.04,44.07,203.85,94.81,24.14,96.90,131.21,122.69,48.48,137.67,147.18,99.99,126.32,47,170.21,61.92,139.89,176.00,25.49,51.29,233.50,76.47
2020-07-28,89.11,43.55,202.02,93.25,24.36,97.32,131.76,123.29,48.18,137.38,146.83,99.86,127.88,46.89,170.84,63.85,138.03,175.79,25.53,51.27,230.12,75.18
2020-07-29,90.07,44.03,204.06,95.04,25.27,99.68,130.69,123.68,48.02,137.93,146.54,102.52,128.31,47.58,166.01,62.18,140.53,180.25,25.78,52.52,233.29,76.18
2020-07-30,86.27,41.87,203.90,96.19,24.84,97.02,130.12,124.58,47.69,137.69,146.84,101.53,131.42,46.53,161.95,63.34,136.73,178.04,24.65,50.87,234.50,76.92
2020-07-31,83.94,42.08,205.01,106.26,24.88,96.64,129.40,125.88,47.24,137.66,145.76,100.64,131.12,45.73,158.00,62.01,132.88,176.31,24.26,50.01,253.67,74.40
2020-08-03,84.81,42.25,216.54,108.94,24.99,96.10,129.30,127.84,46.30,136.70,147.35,100.68,131.29,46.64,162.27,63.73,131.78,177.62,24.29,50.39,251.96,74.14
2020-08-04,86.49,43.47,213.29,109.67,25.01,95.55,131.64,130.45,46.69,137.47,147.22,99.93,133.79,46.67,165.07,65.68,131.52,178.11,24.22,50.14,249.83,73.67
2020-08-05,87.20,43.85,212.94,110.06,25.39,97.21,129.81,129.37,47.22,136.25,148.40,102.14,133.44,46.63,174.28,67.97,134.97,182.82,24.40,51.04,249.12,73.95
2020-08-06,87.47,43.64,216.35,113.90,25.47,97.24,129.35,129.01,47.48,135.86,147.55,101.75,132.71,45.77,172.20,68.33,134.39,181.26,24.24,50.89,265.28,75.25
2020-08-07,86.80,43.44,212.48,111.11,26.11,99.38,129.97,131.75,47.80,136.74,148.60,101.23,133.55,45.39,170.02,69.3,134.92,183.50,25.07,52.12,268.44,74.92
2020-08-10,89.73,44.51,208.25,112.73,26.56,100.64,131.88,132.94,47.72,135.98,148.03,100.04,134.10,45.2,179.41,72.06,142.02,189.91,24.70,52.86,263.00,74.84
2020-08-11,89.62,44.97,203.38,109.38,26.92,103.82,130.20,131.72,47.93,135.12,146.97,99.06,133.23,44.85,180.13,76.18,142.53,193.22,25.32,53.76,256.13,74.03
2020-08-12,90.72,44.09,209.19,113.01,26.73,102.94,131.89,134.60,48.43,137.80,149.66,100.65,135.46,45.89,175.44,74.92,142.57,192.31,25.19,53.35,259.89,75.36
2020-08-13,89.82,43.01,208.70,115.01,26.35,102.37,131.85,134.81,48.38,138.10,148.00,101.10,135.78,45.83,174.73,73.3,140.67,189.50,25.02,52.89,261.30,75.83
2020-08-14,90.35,43.20,208.90,114.91,26.47,102.41,132.60,136.53,48.45,137.56,148.24,99.99,135.10,45.41,178.08,72.11,139.96,191.13,25.30,52.93,261.24,75.23
2020-08-17,90.77,42.64,210.28,114.61,25.90,99.71,135.60,138.24,48.21,137.92,148.99,100.71,135.50,45.5,172.01,71.44,138.72,192.99,24.47,51.42,261.16,75.81
2020-08-18,87.63,42.43,211.49,115.56,25.53,98.32,134.71,136.90,48.42,138.11,150.09,100.96,136.51,45.09,170.23,69.23,138.37,192.13,24.04,50.34,262.34,77.79
2020-08-19,86.39,41.96,209.70,115.71,25.50,98.55,132.41,154.22,47.37,136.45,150.39,100.48,135.77,45.61,169.27,70.25,138.02,191.99,24.07,50.29,262.59,77.23
2020-08-20,84.81,41.32,214.58,118.28,25.10,97.37,130.57,152.24,47.35,136.72,151.42,101.63,136.85,45.41,169.58,69.17,137.48,191.10,23.75,49.58,269.01,78.81
2020-08-21,85.08,41.01,213.02,124.37,24.98,97.32,131.63,153.63,47.28,136.46,152.76,102.40,137.44,45.09,167.50,69.08,138.43,199.50,23.64,49.30,267.01,78.78
2020-08-24,87.20,42.22,213.69,125.86,25.69,100.06,131.33,153.24,47.97,137.64,152.15,101.39,138.51,45.81,178.27,72.1,141.68,205.40,24.49,51.06,271.39,79.26
2020-08-25,86.13,40.88,216.47,124.83,26.00,100.50,130.63,152.85,47.91,137.30,152.06,102.47,139.06,45.48,174.73,71.56,141.15,205.60,24.61,51.65,280.82,80.29
2020-08-26,84.78,40.01,221.15,126.52,25.56,99.09,130.70,152.71,48.16,138.47,152.30,103.19,138.39,45.46,171.90,70.24,141.83,211.01,24.04,50.85,303.91,82.21
2020-08-27,84.91,39.74,226.58,125.01,26.05,102.35,136.63,150.31,48.23,138.40,152.98,111.29,138.21,45.65,174.20,72.11,143.37,209.83,24.59,51.72,293.22,81.43
2020-08-28,85.63,40.69,228.91,124.81,26.30,102.77,140.30,150.85,49.83,139.94,153.64,110.79,138.77,44.6,175.80,71.44,143.63,209.90,24.69,52.28,293.66,81.97
2020-08-31,83.93,39.94,225.53,129.04,25.74,100.19,138.85,151.21,49.53,140.06,153.41,109.47,138.33,44.6,171.82,68.84,142.31,210.06,24.15,51.12,293.20,81.48
2020-09-01,83.08,39.43,227.27,134.18,25.71,100.14,147.59,150.55,49.12,139.19,151.52,106.55,138.18,44.26,172.10,69.57,146.05,217.69,24.05,51.20,295.44,82.75
2020-09-02,83.19,39.19,231.65,131.40,26.02,101.65,147.68,149.84,51.19,143.29,153.83,109.44,140.51,45.33,174.78,72.08,149.27,217.11,24.57,51.95,302.50,85.87
2020-09-03,82.28,39.11,217.30,120.88,25.66,101.33,144.54,146.03,50.48,139.37,149.55,105.53,138.26,45.17,168.77,71.5,146.76,210.81,24.52,51.50,291.12,81.48
2020-09-04,81.93,39.08,214.25,120.96,26.54,103.52,142.83,147.23,51.04,138.76,148.59,104.16,137.96,44.26,171.05,69.78,148.18,211.34,24.79,52.52,282.73,79.06
2020-09-08,78.97,38.18,202.66,112.82,25.48,99.92,138.45,144.00,49.81,135.55,147.26,102.84,135.94,45.68,161.08,70.78,148.52,210.24,23.97,51.04,271.16,76.18
2020-09-09,80.03,37.95,211.29,117.32,25.51,100.87,139.89,147.55,50.19,137.11,149.70,105.81,138.15,47.43,160.78,69.39,152.69,215.52,23.84,51.40,273.72,77.36
2020-09-10,78.15,37.00,205.37,113.49,25.14,99.83,136.81,146.04,50.00,134.76,146.91,104.00,136.70,47.84,157.69,69.44,149.86,215.11,23.95,50.95,268.09,76.30
2020-09-11,77.69,36.90,204.03,112.00,25.50,101.07,136.70,147.65,51.06,135.81,147.78,104.70,138.14,48.32,160.23,68.82,153.83,215.96,24.27,51.00,266.61,75.79
2020-09-14,77.29,36.66,205.41,115.36,25.75,102.47,137.32,148.44,50.71,136.67,148.35,105.69,138.63,48.03,165.35,71.32,153.51,218.33,24.81,48.15,266.15,75.44
2020-09-15,76.35,36.27,208.78,115.54,25.28,99.28,137.36,149.07,51.05,135.62,148.89,106.58,138.63,48.52,163.49,69.48,148.60,215.77,24.88,44.81,272.42,76.76
2020-09-16,78.56,37.81,205.05,112.13,25.60,99.70,136.26,147.99,50.79,134.98,148.40,105.70,137.70,48.03,167.46,70.79,151.11,215.40,25.71,46.02,263.52,75.60
2020-09-17,78.79,37.80,202.91,110.34,25.35,98.56,136.69,147.61,50.55,133.20,147.17,106.66,137.52,48.2,167.53,71.12,153.87,219.94,25.11,45.53,254.82,74.35
2020-09-18,78.21,37.19,200.39,106.84,25.21,98.35,135.29,148.82,50.45,131.47,149.18,106.86,137.37,47.4,161.14,68.6,152.39,221.97,25.13,44.86,252.53,72.55
2020-09-21,76.30,36.43,202.54,110.08,24.47,95.31,137.07,149.86,49.09,131.24,145.10,105.95,136.71,46.6,156.35,64.09,145.33,214.21,24.04,43.93,248.15,71.51
2020-09-22,75.53,35.53,207.42,111.81,23.94,94.27,138.31,154.08,49.66,132.15,144.21,104.80,137.96,47.35,156.80,62.37,147.15,217.58,23.65,43.29,254.75,72.99
2020-09-23,71.95,34.39,200.59,107.12,23.26,92.74,135.99,151.01,48.21,131.00,144.44,102.73,136.31,47.79,151.18,61.79,144.38,214.55,22.83,41.85,249.02,70.47
2020-09-24,71.80,34.32,203.19,108.22,23.34,92.66,136.70,152.00,48.70,131.58,144.67,100.92,136.92,47.28,146.05,59.65,145.14,216.52,23.32,42.19,249.53,71.14
2020-09-25,71.83,34.64,207.82,112.28,23.49,93.47,137.27,154.35,48.72,133.55,145.66,103.45,137.62,47.63,156.03,60.02,145.91,219.25,23.64,42.02,254.82,71.95
2020-09-28,73.93,35.31,209.44,114.96,24.09,96.16,137.25,156.46,49.28,137.97,147.11,104.44,138.01,48.11,166.08,62.31,147.68,221.90,23.82,43.34,256.82,72.93
2020-09-29,71.90,34.28,207.26,114.09,23.77,95.35,137.14,156.94,48.92,137.16,147.06,105.19,137.26,48.05,163.60,62.59,147.41,220.18,23.26,42.42,261.79,73.30
2020-09-30,72.00,34.33,210.33,115.81,24.09,96.27,139.91,157.42,49.37,138.60,148.88,108.83,138.99,47.76,165.26,62.07,149.15,221.63,23.51,43.11,261.90,73.28
2020-10-01,70.42,33.13,212.46,116.79,24.10,96.97,143.08,158.60,49.18,140.80,147.32,108.64,139.24,48.05,167.86,64.9,146.71,219.04,23.56,43.44,266.63,74.40
2020-10-02,71.19,32.98,206.19,113.02,24.21,97.89,140.50,159.10,49.36,138.06,146.24,106.50,138.12,48.42,168.08,64.62,149.94,224.79,23.99,43.66,259.94,72.78
2020-10-05,72.70,33.74,210.38,116.50,24.62,99.04,141.80,161.49,49.38,137.93,148.23,108.56,139.39,48.4,171.20,65.8,153.49,226.96,24.45,44.91,264.65,74.14
2020-10-06,72.30,33.39,205.91,113.16,24.37,98.02,140.63,158.41,48.94,135.70,146.26,106.25,139.61,47.94,159.54,67.77,151.53,226.12,24.18,44.41,258.66,72.55
2020-10-07,73.78,33.50,209.83,115.08,24.88,99.73,140.89,160.68,49.56,137.01,147.88,107.74,140.70,48,164.61,66.7,154.77,230.57,24.81,44.84,258.12,72.96
2020-10-08,75.22,35.26,210.58,114.97,25.24,101.78,141.36,161.86,50.46,137.85,148.89,108.54,141.65,48.13,168.00,66.92,156.66,234.24,25.30,44.72,263.76,74.17
2020-10-09,74.00,34.74,215.81,116.97,25.36,101.20,142.78,163.71,50.81,138.44,150.97,109.65,142.92,48.47,167.33,66.78,158.94,234.81,25.30,44.93,264.45,75.52
2020-10-12,74.51,34.63,221.40,124.40,25.68,102.44,144.25,164.57,51.09,142.13,151.84,111.05,144.49,48.51,167.35,65.99,162.61,236.52,25.68,45.88,275.75,78.23
2020-10-13,73.40,34.22,222.86,121.10,24.95,100.78,146.23,165.64,50.22,143.54,148.36,108.37,144.21,48.74,162.14,63.68,162.12,237.22,24.74,43.68,276.14,78.35
2020-10-14,72.95,34.15,220.86,121.19,23.62,100.22,143.94,163.97,50.12,142.52,148.10,107.75,144.04,48.92,163.24,62.15,163.61,238.47,23.25,43.03,271.82,78.17
2020-10-15,73.51,34.45,219.66,120.71,24.15,101.72,144.53,165.46,49.99,141.43,147.19,107.32,143.83,48.25,164.24,61.79,165.04,238.24,22.95,43.61,266.72,77.77
2020-10-16,72.89,34.10,219.66,119.02,24.24,101.51,144.71,164.92,50.03,141.73,148.10,109.67,144.39,48.66,167.35,64.34,168.75,240.06,22.86,43.19,265.93,78.39
2020-10-19,71.28,33.42,214.22,115.98,23.72,99.80,142.95,164.05,49.62,139.68,144.32,108.04,141.91,48.02,167.11,66.19,167.53,238.17,22.54,42.90,261.40,76.50
2020-10-20,71.68,33.70,214.65,117.51,24.14,100.37,143.90,164.87,50.25,139.71,144.55,108.36,142.48,48.36,167.24,66.94,168.99,238.87,22.81,43.52,267.56,77.55
2020-10-21,70.87,33.16,214.80,116.87,24.05,99.37,144.40,163.29,49.99,139.60,143.93,105.93,143.25,47.03,163.86,64.06,167.40,236.40,22.70,43.01,278.73,79.30
2020-10-22,73.40,34.86,214.89,115.75,24.87,102.88,143.55,159.60,50.68,139.61,145.08,109.48,141.45,47.21,169.07,64.45,169.66,236.88,23.25,43.95,278.12,80.33
2020-10-23,72.57,34.16,216.23,115.04,24.90,103.81,143.85,160.23,50.52,139.56,145.24,107.79,142.38,46.94,167.36,68.03,168.59,239.53,23.28,43.95,284.79,81.65
2020-10-26,70.94,33.35,210.08,115.05,24.54,101.24,142.16,157.97,49.80,138.06,143.97,109.00,141.30,46.46,160.83,65.85,163.20,234.25,22.70,43.26,277.11,79.21
2020-10-27,69.51,32.82,213.25,116.60,23.85,99.33,142.87,157.03,49.90,139.12,143.15,108.58,142.36,46.89,155.24,64,157.91,228.51,21.82,41.88,283.29,79.94
2020-10-28,66.88,31.57,202.68,111.20,23.47,96.54,140.04,155.21,47.96,134.17,138.36,106.42,137.66,45.41,148.14,61.77,151.16,223.37,21.18,41.13,267.67,75.54
2020-10-29,68.80,32.97,204.72,115.32,23.54,97.17,139.92,154.25,48.02,133.99,137.19,105.00,137.57,44.63,148.29,61.5,154.67,228.02,21.14,41.66,280.83,77.84
2020-10-30,69.50,32.62,202.47,108.86,23.70,98.04,138.75,152.22,48.06,133.29,137.11,105.11,137.10,44.04,144.39,62.59,157.05,225.91,21.45,41.42,263.11,80.81
2020-11-02,72.15,33.99,202.33,108.77,24.08,100.25,140.40,154.39,48.62,135.15,138.69,107.48,138.50,44.79,148.60,63.09,163.27,231.70,21.90,42.21,261.36,81.22
2020-11-03,71.74,33.41,206.43,110.44,24.69,103.41,142.78,156.73,49.35,137.04,138.50,109.56,141.22,45.53,153.65,66.28,167.69,239.96,22.09,43.53,265.30,82.28
